0	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/hawes.txt	0.0022727272727272726	0.0022727272727272726	0.22045454545454546	0.3477272727272727	0.011363636363636364	0.0022727272727272726	0.0022727272727272726	0.3568181818181818	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.020454545454545454	0.0022727272727272726	0.011363636363636364	0.0022727272727272726
1	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/yard.txt	0.0021551724137931034	0.3297413793103448	0.010775862068965518	0.01939655172413793	0.09698275862068965	0.0021551724137931034	0.010775862068965518	0.08836206896551724	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.39870689655172414	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.01939655172413793	0.0021551724137931034	0.0021551724137931034
2	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/thespis.txt	0.0825	0.0125	0.0025	0.0125	0.2825	0.0325	0.0025	0.0025	0.0225	0.0525	0.0025	0.0025	0.0525	0.0025	0.0025	0.0025	0.3425	0.0025	0.0025	0.0825
3	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/thylacine.txt	0.13619402985074627	0.054104477611940295	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.03171641791044776	0.0018656716417910447	0.0018656716417910447	0.20335820895522388	0.11380597014925373	0.009328358208955223	0.009328358208955223	0.0018656716417910447	0.0018656716417910447	0.009328358208955223	0.4123134328358209
4	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/uranus.txt	0.20227272727272727	0.056818181818181816	0.011363636363636364	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.029545454545454545	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.10227272727272728	0.011363636363636364	0.5386363636363637	0.0022727272727272726	0.011363636363636364	0.0022727272727272726	0.011363636363636364
5	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/hill.txt	0.06971153846153846	0.002403846153846154	0.002403846153846154	0.002403846153846154	0.11778846153846154	0.002403846153846154	0.002403846153846154	0.01201923076923077	0.002403846153846154	0.01201923076923077	0.01201923076923077	0.03125	0.01201923076923077	0.0889423076923077	0.05048076923076923	0.002403846153846154	0.01201923076923077	0.040865384615384616	0.5216346153846154	0.002403846153846154
6	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/shiloh.txt	0.008223684210526315	0.001644736842105263	0.4555921052631579	0.001644736842105263	0.001644736842105263	0.02138157894736842	0.001644736842105263	0.11348684210526316	0.014802631578947368	0.001644736842105263	0.001644736842105263	0.02138157894736842	0.001644736842105263	0.001644736842105263	0.3371710526315789	0.001644736842105263	0.008223684210526315	0.001644736842105263	0.001644736842105263	0.001644736842105263
7	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/elizabeth_needham.txt	0.03879310344827586	0.004310344827586207	0.004310344827586207	0.07327586206896551	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.6077586206896551	0.021551724137931036	0.004310344827586207	0.03879310344827586	0.004310344827586207	0.004310344827586207	0.07327586206896551	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.021551724137931036	0.07327586206896551
8	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/sunderland_echo.txt	0.04207920792079208	0.06188118811881188	0.05198019801980198	0.04207920792079208	0.012376237623762377	0.05198019801980198	0.556930693069307	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.12128712871287128	0.012376237623762377	0.0024752475247524753	0.012376237623762377	0.0024752475247524753	0.0024752475247524753	0.012376237623762377
9	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/gunnhild.txt	0.0029411764705882353	0.014705882352941176	0.0029411764705882353	0.05	0.0029411764705882353	0.014705882352941176	0.0029411764705882353	0.061764705882352944	0.061764705882352944	0.5794117647058824	0.0029411764705882353	0.026470588235294117	0.08529411764705883	0.014705882352941176	0.026470588235294117	0.026470588235294117	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.014705882352941176
10	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/zinta.txt	0.001851851851851852	0.009259259259259259	0.001851851851851852	0.001851851851851852	0.001851851851851852	0.35	0.001851851851851852	0.009259259259259259	0.12037037037037036	0.001851851851851852	0.3277777777777778	0.001851851851851852	0.001851851851851852	0.001851851851851852	0.001851851851851852	0.001851851851851852	0.10555555555555556	0.001851851851851852	0.053703703703703705	0.001851851851851852
11	file:/home/vignesh/Downloads/mallet-2.0.8/sample-data/web/en/equipartition_theorem.txt	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0125	0.0125	0.0225	0.0025	0.0025	0.0025	0.0625	0.7825	0.0725	0.0025
